Data;DB44;DB44S;DC35A;DC36A;DC36G;DFN41;DFN43;DFN44;DFX41;DFX43;DFX44;EB100;EB100C;EB10C;EB10K;FE19;FE23;FE27;FEI19;FEI19T;FEI23;FEI23T;FEI27;FEI27T;GrandTotal;H330;H440;H550;HI330;HI330T;HI440;HI440T;HI550;HI550T;IB44S;IB45;IB45S;IB51;IB51S;IB54;IB54B;IB54S;IB55;IB55S;IB6;IB6B;IB6S;IB7;IB7B;IB7BT;IB7S;IB7ST;IB7T;IF41;IF41 ;IF41B;IF41S;IF41S ;IF43;IF43B;IF43S;IF44;IF44 ;IF44S ;IF45;IF45S;IF46;IF46S;IF55;IF55B;IF55S;IF56B;IM7;IM7B;IM7S;IM8;IM8B;IM8IS;IM8S;IQ8IB;IQ8IS;IQ8S;IQ8WS;IT55;IT55S;IT56;IT56S;IT70;IT70B;IT70S;IW43S;IW45S;IW46S;RE120;RE31;RE32;RE32G;RE80;RFE39;RowLabels;TC41;TC41S;TC42;TC42S;TC44;TC44S;TC45;TC45S;TC56;TC56S;TF38;TF38S;TF39;TF39S;TF40;TF40S;TF41;TF41B;TF41S;TF44;TF44B;TF44S;TF55;TF55S;TF56;TF56S;TF70;TF70S;TF71;TF71B;TF71S;Miniload;Unitload
23/01/2025;0;0;1523;0;0;0;0;516;0;0;495;0;0;0;0;0;0;0;3;0;82;0;696;0;0;0;0;0;1135;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1180;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;869;1;40;116;3;0;0;0;0;1;0;571;0;1364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;3;0;454;566;1;6345;1440
22/01/2025;0;0;1483;0;0;0;0;9;0;0;984;0;0;0;0;0;0;0;0;0;786;0;0;0;0;0;0;0;1080;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;314;0;793;0;0;0;0;0;0;0;0;95;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;41;949;15;15;69;0;0;0;0;0;0;0;586;0;1138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;485;545;3;6559;1388
21/01/2025;0;0;1508;0;0;0;0;0;0;0;991;0;0;0;0;0;0;0;7;0;748;0;0;0;0;0;0;0;1113;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1205;0;0;0;0;0;0;0;0;1341;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;885;0;0;0;0;0;0;0;0;0;0;636;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;396;451;6781;1298
20/01/2025;0;0;1525;0;0;0;0;3;1;0;970;0;0;0;0;0;0;0;91;0;701;0;0;0;0;0;0;0;1050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;1;0;906;0;0;0;0;0;0;0;0;338;875;0;0;0;0;0;0;0;0;0;0;0;0;50;1;1;0;191;815;0;0;0;0;0;0;0;0;0;155;487;0;1;0;0;20;0;1;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;894;5548;1111
17/01/2025;0;0;1324;0;0;88;0;4;3;0;954;0;0;0;0;0;0;0;810;0;0;0;0;0;0;0;0;0;987;0;6;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1092;1;0;0;0;0;0;0;0;0;0;0;0;1209;0;0;0;0;0;0;0;0;0;0;0;0;312;3;0;0;0;820;0;0;0;0;0;0;0;0;0;566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295;0;564;6089;1330
16/01/2025;0;0;0;0;0;305;0;935;1189;0;31;0;0;0;0;0;0;0;850;0;0;0;0;0;0;0;0;0;0;0;0;0;963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;863;146;0;0;0;0;0;0;0;0;0;0;0;1383;0;0;0;0;0;0;1;0;0;0;0;1;506;1;0;3;0;878;0;0;0;0;0;0;0;0;0;670;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;458;0;346;6873;1642
15/01/2025;0;0;0;0;0;1;0;974;1376;20;13;0;0;0;0;0;0;0;812;0;0;0;0;0;0;0;0;0;0;0;0;0;962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1006;0;1;0;0;0;0;0;0;0;107;0;1216;0;0;0;0;0;0;2;0;0;0;0;0;473;1;0;760;0;65;0;0;0;0;0;0;0;0;0;663;0;0;0;0;0;0;0;0;0;3;0;113;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444;0;338;6648;1419
14/01/2025;0;0;0;0;0;0;0;49;0;0;844;0;0;0;0;0;0;0;723;0;0;0;0;0;0;0;0;0;0;0;3;0;930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1186;0;8;0;0;0;0;0;0;0;1262;0;0;0;0;0;0;0;1;2;0;0;0;0;0;329;8;35;855;0;1;0;0;0;0;0;0;0;0;2;676;1;0;0;0;0;1;0;0;0;108;0;1457;0;0;0;0;0;0;0;0;0;0;0;109;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;452;0;523;6781;1471
13/01/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;845;0;0;0;0;0;0;0;0;0;0;2;0;0;0;164;949;0;1;0;0;0;0;0;0;0;1090;0;0;0;0;0;0;0;0;117;0;1;0;0;0;262;41;105;753;0;1;0;0;0;0;0;0;0;0;75;593;0;0;0;0;0;78;0;0;0;641;0;1262;0;0;0;0;0;0;0;0;0;0;0;1001;0;0;0;0;0;0;0;0;0;0;1;0;0;1;42;452;0;430;6309;1390
11/01/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;893;0;0;0;0;0;0;0;0;0;0;2;0;0;0;901;0;0;188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1109;0;0;0;0;0;0;425;731;0;0;1;0;0;0;0;0;0;0;0;602;0;0;0;0;0;0;746;0;8;0;0;0;1088;0;0;0;0;0;0;0;0;0;0;0;1120;0;0;0;0;0;0;0;0;0;0;0;0;1;63;228;395;0;8;6124;1252
10/01/2025;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;879;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;1159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1296;0;10;0;0;0;0;481;325;0;0;503;0;0;0;0;0;0;0;0;663;0;0;0;0;0;0;879;0;31;0;0;0;1190;45;0;0;0;0;0;0;0;0;0;0;1246;1;10;0;0;0;0;0;0;0;0;0;0;4;327;103;13;0;327;7106;1416
09/01/2025;0;0;0;0;0;93;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1080;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;864;319;0;193;0;0;0;0;317;0;0;0;863;0;0;0;0;0;0;0;0;575;0;2;0;0;1;0;832;0;0;0;0;0;1149;0;0;0;0;0;0;0;0;0;0;0;109;1110;0;0;0;0;0;0;0;0;66;1;0;0;449;262;0;0;0;5824;1371
08/01/2025;0;0;0;0;0;1222;0;1;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1098;0;0;0;0;0;0;0;0;0;0;0;1;891;0;0;0;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;502;0;0;0;0;0;0;0;311;0;0;0;830;0;0;0;0;0;0;0;0;672;0;1;0;0;509;0;771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1239;0;0;0;0;0;0;0;0;251;218;0;0;0;330;0;0;102;7629;1554
07/01/2025;0;0;0;0;0;1166;0;70;1190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1104;0;0;0;0;0;0;0;0;0;0;0;88;868;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;491;0;0;0;841;0;0;0;0;0;0;0;0;560;0;120;0;0;0;0;771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1021;0;0;0;0;0;0;0;0;0;217;0;144;0;0;0;0;343;6820;1351
06/01/2025;0;0;0;0;0;1266;0;823;1400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;413;0;0;0;687;0;0;0;0;0;0;0;0;0;0;534;0;0;0;0;602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;625;0;0;0;0;0;5265;1336
21/12/2024;0;0;0;0;0;261;0;157;251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;70;0;0;0;83;0;0;0;0;0;0;0;0;0;0;209;0;0;0;0;129;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;0;0;0;0;0;9;52
20/12/2024;0;0;0;0;0;1478;0;936;1608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;437;0;1;0;816;0;1;2;0;0;0;0;0;0;0;649;0;0;0;0;976;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;750;0;0;0;0;0;7226;1582
19/12/2024;0;0;0;0;0;1444;0;840;1678;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;312;255;0;3;1;852;0;0;0;0;0;0;0;0;0;0;642;0;0;0;0;844;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;787;0;0;0;0;1;6842;1515
18/12/2024;0;0;1;0;0;1498;0;193;1617;0;764;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1139;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;425;0;0;0;3;814;0;1;0;0;0;0;0;0;6;1;661;0;0;0;0;802;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;51;745;0;0;1;0;0;6848;1625
17/12/2024;0;1;1;0;0;811;0;896;2075;1;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;831;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;186;0;0;318;0;4;0;0;68;727;0;0;0;0;0;0;0;0;0;0;638;1;0;0;0;814;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;246;517;0;0;8;0;0;7655;1552
16/12/2024;0;0;0;0;0;931;1;711;588;519;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;74;0;582;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;10;2;0;942;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;185;0;0;276;0;0;0;0;165;40;0;2;1;0;0;0;0;0;0;0;440;0;0;0;0;589;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;67;2;349;0;0;103;0;0;5196;1036
15/12/2024;0;0;0;0;0;307;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;1;50;0;0;0;0;0;0;0;0;0;0;147;0;0;0;0;69;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;101;0;0;935;196
14/12/2024;0;0;0;0;0;2132;0;623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1130;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1138;0;0;0;0;0;0;0;298;2;1;0;0;0;2;0;0;0;0;0;0;0;203;0;1;0;0;0;276;0;2;283;0;0;0;0;0;1;0;663;2;2;0;0;825;0;0;0;0;0;277;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;422;0;0;0;0;429;0;0;6688;1661
13/12/2024;0;291;0;0;0;1140;51;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1095;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;832;0;0;0;0;0;0;0;1019;184;4;0;0;0;1;0;0;0;0;0;0;0;108;0;3;0;0;0;947;0;0;219;0;0;0;0;0;98;1;564;0;0;0;0;836;5;0;0;2;0;1250;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334;0;0;0;0;451;0;0;7430;1637
12/12/2024;5;1082;0;0;0;1106;157;0;0;0;4;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;1115;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;8;8;18;1;0;0;0;0;0;0;0;0;0;0;0;1225;2;0;0;0;0;0;0;0;0;0;0;0;306;0;183;1;0;0;853;1;1;0;0;0;0;0;0;573;1;0;2;0;0;0;483;325;0;0;0;0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;1;0;0;0;414;0;0;7096;1599
11/12/2024;233;76;1;0;0;1268;0;0;0;0;243;0;0;0;0;0;0;0;4;0;7;0;0;0;0;0;0;0;1130;0;0;0;11;0;0;356;187;0;0;0;0;0;0;1;1;1;3;1;279;0;0;0;0;0;0;0;0;0;0;630;293;0;0;0;1;0;1;0;0;0;0;0;0;0;473;4;0;0;847;1;4;0;0;0;0;0;0;429;199;0;300;1;0;0;758;0;0;0;0;0;612;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;270;5;0;16;9;459;0;5;6876;1568
10/12/2024;0;0;1;0;0;1391;0;1;0;0;933;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;1047;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;345;860;0;0;0;0;0;0;0;0;0;0;0;910;0;0;0;304;0;0;1;0;0;0;0;0;0;479;3;0;0;822;0;2;1;0;0;0;0;0;120;556;0;0;0;0;0;573;0;0;0;206;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;196;0;5;0;463;10;108;7316;1471
09/12/2024;0;0;128;0;0;1016;0;173;0;0;592;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;0;0;694;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1004;0;3;0;0;0;0;0;0;0;347;603;0;0;118;0;1;49;0;0;0;0;0;438;0;0;0;0;0;0;0;0;0;0;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;0;0;0;0;0;310;5916;1212
08/12/2024;0;0;149;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;0;39;0;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;99;1004;317
07/12/2024;0;0;1360;0;0;0;0;892;0;0;0;0;0;0;0;0;0;0;752;0;0;0;3;0;0;0;0;0;0;0;0;0;895;0;0;0;0;0;0;0;0;0;0;1;0;0;0;871;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;474;0;720;4;0;0;0;0;0;0;0;634;0;6;351;8;12;264;0;0;0;0;0;610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;330;1;0;0;0;0;466;6826;1479
06/12/2024;0;0;1384;0;0;0;0;629;0;0;1;0;0;0;0;0;0;0;522;0;226;0;5;0;0;0;0;0;0;0;0;0;1034;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;869;0;0;0;0;0;0;0;0;0;0;1125;39;91;12;0;0;0;0;0;311;0;299;0;144;149;0;4;0;0;0;0;0;0;0;0;0;0;0;28;0;216;0;0;0;227;2;0;0;0;0;0;24;0;4;0;0;307;0;0;0;0;0;204;6102;1384
05/12/2024;0;0;1386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;725;0;17;0;0;0;0;0;0;0;0;0;1048;0;0;0;0;0;0;0;0;0;0;598;0;0;0;0;568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;0;0;0;1043;0;71;0;0;0;0;0;0;288;0;348;0;1210;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;229;0;0;0;1021;0;0;0;0;0;0;0;0;0;0;0;120;200;0;1;0;0;197;6223;1377
04/12/2024;0;2;1199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;541;0;244;0;0;0;0;0;0;0;0;0;1003;0;0;0;3;0;0;0;0;0;36;1011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;268;0;1;0;0;0;0;0;0;426;0;0;0;805;0;0;0;0;0;0;0;0;666;2;1;0;901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1082;149;0;0;0;0;0;0;0;0;0;0;124;182;4;1;0;0;454;7180;1561
03/12/2024;4;0;1214;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;736;0;0;0;0;0;0;0;0;0;1091;0;0;2;2;0;0;0;0;0;552;480;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;297;0;0;0;0;765;0;0;0;0;0;0;0;0;488;0;0;0;816;0;0;0;0;0;0;0;0;283;357;0;0;0;0;0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;1;1200;0;0;1;0;0;0;0;0;0;0;328;1;385;1;1;0;38;6098;1103
02/12/2024;0;0;772;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;660;0;0;0;0;0;0;0;0;0;866;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;885;0;0;0;0;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;0;0;0;0;354;0;0;0;667;0;0;0;0;0;0;0;0;0;441;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;0;0;0;0;0;0;20;0;0;692;0;0;24;2;0;0;0;0;0;0;209;34;279;1;1;0;0;5762;1153
30/11/2024;0;0;128;0;0;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;0;0;0;0;3;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;0;0;0;0;0;0;0;0;0;0;0;197;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;143;0;0;2;0;0;0;0;0;0;202;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;59;138;2;0;0;0;1065;413
29/11/2024;0;0;949;0;0;1508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;826;0;0;0;0;0;0;0;0;0;1038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1112;0;0;0;0;0;0;0;0;0;0;0;1312;0;0;0;0;0;0;0;0;0;0;0;0;0;285;0;0;1;867;0;1;146;0;0;0;0;0;0;654;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;252;156;285;0;0;0;6439;1506
28/11/2024;0;0;908;0;0;1497;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;559;0;0;0;0;0;0;0;0;0;1063;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;1145;0;2;0;0;0;0;0;0;0;0;0;1266;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;833;0;0;452;0;0;0;0;0;0;648;1;0;0;0;0;264;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;315;0;0;427;0;0;0;6567;1484
27/11/2024;0;0;731;0;0;1664;0;8;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;1038;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;1024;0;81;0;0;0;0;0;0;0;1;0;1328;0;0;0;1;0;0;0;0;0;0;0;0;0;121;0;0;5;758;0;0;309;0;0;0;0;0;0;375;239;0;1;0;0;877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;313;3;0;202;0;0;0;6782;1440
26/11/2024;0;0;502;0;0;1547;0;168;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;1048;0;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;1045;0;0;0;0;0;0;0;4;0;1420;0;0;0;0;2;0;0;0;0;0;0;0;0;287;0;0;74;820;0;0;1;0;0;0;0;0;0;0;684;0;0;0;0;857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;305;0;0;0;0;0;0;7345;1508
25/11/2024;0;0;144;0;0;1188;0;627;0;0;0;0;0;0;0;0;0;0;0;0;2;0;19;0;0;0;0;0;1;0;0;0;881;0;0;0;0;0;0;0;0;0;85;5;0;0;0;0;0;0;790;0;0;0;0;0;0;0;17;0;1132;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;123;740;0;0;1;0;0;0;0;0;0;0;358;1;0;0;0;663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;440;3;0;0;0;1;1;6418;1335
24/11/2024;0;0;179;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;0;0;0;0;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;91;0;0;0;0;0;0;0;0;0;0;176;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;0;0;0;0;0;1;919;370
23/11/2024;0;0;1447;0;0;0;0;906;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;991;0;0;0;0;0;0;0;0;0;828;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1394;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;207;3;3;13;851;1;0;0;0;0;0;0;0;0;0;667;9;0;0;0;790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;595;10;0;1;1;49;118;7045;1389
22/11/2024;0;0;1508;0;0;0;0;885;0;0;0;0;0;6;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1054;0;0;0;0;0;0;0;0;0;0;1018;0;0;0;7;0;0;0;0;0;0;0;0;0;0;41;0;561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;273;751;0;0;1;0;0;0;0;0;0;0;585;703;0;0;0;789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;60;360;0;0;1;0;497;7250;1568
21/11/2024;0;0;1444;0;0;2;0;921;0;0;31;0;0;0;0;0;0;0;0;0;8;0;188;0;0;0;0;0;0;0;3;0;1064;0;0;0;0;0;0;0;0;0;0;66;0;0;0;1043;0;0;9;0;0;0;0;0;0;0;179;0;1096;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;277;177;523;0;0;117;0;0;0;0;0;0;0;568;0;0;0;0;541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393;0;0;388;0;172;7137;1409
20/11/2024;0;0;1445;3;0;1;0;0;0;0;926;0;0;0;0;0;0;0;4;0;0;0;756;0;0;0;0;0;0;0;0;0;1021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;304;0;0;866;0;0;0;0;0;0;0;1260;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;110;0;734;0;2;0;0;329;0;0;0;0;0;0;0;585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;208;1;0;505;0;0;6472;1275
19/11/2024;0;0;981;0;0;113;0;0;0;0;742;0;0;0;0;0;0;0;0;0;5;0;630;0;0;0;0;0;0;0;45;0;742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;866;0;0;0;0;0;0;0;824;0;0;0;0;0;88;20;0;0;0;0;0;0;0;0;291;0;546;42;52;0;0;170;0;0;0;0;0;0;0;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;0;0;0;0;97;0;0;5482;1125
15/11/2024;0;0;0;0;0;211;0;0;0;0;144;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;0;1;0;0;0;0;0;0;59;0;0;46;119;0;0;0;0;0;0;0;0;0;0;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;115;0;0;0;0;0;0;0;1198;386
