NC Type;Reason Code;Root Cause;Line;Work Center;Work Center;Equipment;Order #;Product #;Description;Data_Normalizada;Hora_Normalizada;Turno;Obs Turno;Temperatura (°C) Inst.;Temperatura (°C) Máx.;Temperatura (°C) Mín.;Umidade (%) Inst.;Umidade (%) Máx.;Umidade (%) Mín.;Pto. Orvalho (°C) Inst.;Pto. Orvalho (°C) Máx.;Pto. Orvalho (°C) Mín.;Pressão (hPa) Inst.;Pressão (hPa) Máx.;Pressão (hPa) Mín.;Pressão (hPa) Vel. (m/s);Vento Dir. (°);Vento Raj. (m/s);Radiação Kj/m²;Chuva mm
Insp;SAÍDA TABLADO FINAL LINHA 2;SAÍDA TABLADO FINAL LINHA 2;L2;End of Line;EL;1L2WC11_510_8525;310184635;900276812;IF41 ;06/ago/26;7:11 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SÁIDA RETRABALHO INSPEÇÃO FH / FV L4;FALHA LEITOR INSPEÇÃO;L4;Gas Load and Test;GLT;2L4WC10_509_5710;310184712;900276874;HI330T;06/ago/26;7:12 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);REPROVADO PERFORMANCE (T. DELTA T);L1;Performance Test;PT;1L1WC10_509_7300;310184723;924263164;TF70S;06/ago/26;7:12 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO PERFORMANCE (T. CORRENTE);NÃO GELA;L1;Internal Components;IC;1L1WC10_509_7300;310184880;924263164;TF70S;06/ago/26;7:13 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Adhoc;TERMINAL RECUADO;TERMINAL RECUADO;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;7:13 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;GUIA AMASSADO;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;7:14 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAIDA CARROSSEL VÁCUO;RASGADO;L5;Cabinet Assembly;CA;2L5WC07_506_4220;310184718;900277830;IM7S;06/ago/26;7:15 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;SAÍDA TABLADO FINAL LINHA 3;L3;End of Line;EL;;310184725;924263180;TF38S;06/ago/26;7:15 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 5;AMASSADO;L5;Freezer Door;FD;2L5WC11_510_6022;310184729;900277742;IM8B;06/ago/26;7:16 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);FALHA NA SOLDA;L3;Internal Components;IC;;310184724;924263180;TF38S;06/ago/26;7:17 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Internal Components;IC;;310184711;900276819;IF44;06/ago/26;7:17 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);RETESTE TEMPERATURA;L4;Performance Test;PT;;310184714;900276880;FEI19T;06/ago/26;7:18 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;RISCADO - REPINTURA;RISCADO - REPINTURA;L2;Cabinet Assembly;CA;1L2WC11_510_8525;310184634;900276812;IF41 ;06/ago/26;7:18 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;VAZAMENTO DE GÁS;L1;Internal Components;IC;;310184723;924263164;TF70S;06/ago/26;7:18 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAIDA CARROSSEL VÁCUO;RASGADO;L5;Cabinet Assembly;CA;2L5WC07_506_4220;310184718;900277830;IM7S;06/ago/26;7:18 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SEM REGISTRO TESTE ELÉTRICO;QUEBRADO;L2;Performance Test;PT;1L2WC10_509_6401;310184728;924263314;IB51S;06/ago/26;7:18 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);MAL CONECTADO;L3;Internal Components;IC;;310184711;900276819;IF44;06/ago/26;7:19 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;AMASSADO;L2;Inner Liner;IL;1L2WC11_510_8525;310184728;924263314;IB51S;06/ago/26;7:20 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Adhoc;FRESTA;FRESTA;L3;Foaming Process;FP;;310184711;900276819;IF44;06/ago/26;7:20 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VÁLVULA SEM CONECTAR;L3;Internal Components;IC;;310184711;900276819;IF44;06/ago/26;7:21 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L3;External Cabinet;EC;;310184725;924263180;TF38S;06/ago/26;7:21 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;SAÍDA TABLADO FINAL LINHA 2;L2;End of Line;EL;1L2WC11_510_8525;310184634;900276812;IF41 ;06/ago/26;7:22 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO T. SENSOR;SUCATA;L3;Cabinet Assembly;CA;;310184724;924263180;TF38S;06/ago/26;7:22 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZ PU REGIAO SUPERIOR;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;7:23 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAIDA CARROSSEL VÁCUO;DEFORMADO;L5;Cabinet Assembly;CA;2L5WC07_506_4220;310184729;900277742;IM8B;06/ago/26;7:24 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;SAÍDA TABLADO FINAL LINHA 2;L2;End of Line;EL;1L2WC11_510_8525;310184634;900276812;IF41 ;06/ago/26;7:24 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;CONECTOR COM RESIDUO DE PU;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;7:25 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;AMASSADO;L2;Cabinet Assembly;CA;1L2WC11_510_8525;310184634;900276812;IF41 ;06/ago/26;7:27 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Adhoc;FRESTA;FRESTA;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;7:27 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;SAÍDA TABLADO FINAL LINHA 2;L2;End of Line;EL;1L2WC11_510_8525;310184634;900276812;IF41 ;06/ago/26;7:28 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA ESPUMAÇÃO;VAZAMENTO DE PU;L5;Cabinet Assembly;CA;2L5WC05_504_3420;310184718;900277830;IM7S;06/ago/26;7:29 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L5;Freezer Door;FD;2L5WC11_510_6216;310184642;900277830;IM7S;06/ago/26;7:29 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAIDA CARROSSEL VÁCUO;VAZAMENTO DE GÁS;L3;Internal Components;IC;;310184724;924263180;TF38S;06/ago/26;7:30 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO T. SENSOR;RECUADO;L5;Vacuum Process;V;;310184729;900277742;IM8B;06/ago/26;7:30 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);MAL ENCAIXADO;L3;Freezer Door;FD;;310184711;900276819;IF44;06/ago/26;7:32 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;SAÍDA TABLADO FINAL LINHA 2;L2;End of Line;EL;1L2WC11_510_8525;310184709;900276816;IF41B;06/ago/26;7:33 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;MAL ENCAIXADO;L3;Freezer Door;FD;;310184724;924263180;TF38S;06/ago/26;7:33 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;SAÍDA TABLADO ENTRADA PERFORMANCE L2;L2;Gas Load and Test;GLT;1L2WC07_506_4510;310184709;900276816;IF41B;06/ago/26;7:34 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 1;VAZAMENTO DE PU;L1;Foaming Process;FP;;310184723;924263164;TF70S;06/ago/26;7:34 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO T. SENSOR;AMASSADO;L1;Freezer Door;FD;;310184723;924263164;TF70S;06/ago/26;7:35 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO T. SENSOR;MAL ENCAIXADO;L3;Freezer Door;FD;;310184711;900276819;IF44;06/ago/26;7:35 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);SOLTO;L5;Vacuum Process;V;;310184667;900277742;IM8B;06/ago/26;7:36 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO T. SENSOR;QUEBRADO;L2;Performance Test;PT;1L2WC10_509_5801;310184728;924263314;IB51S;06/ago/26;7:36 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;RISCADO - REPINTURA;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;7:37 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;SAÍDA TABLADO FINAL LINHA 2;L2;End of Line;EL;1L2WC11_510_8525;310184709;900276816;IF41B;06/ago/26;7:37 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;SAÍDA TABLADO FINAL LINHA 2;L2;End of Line;EL;1L2WC11_510_8525;310184709;900276816;IF41B;06/ago/26;7:40 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);MAL CONECTADO;L2;Internal Components;IC;;310184709;900276816;IF41B;06/ago/26;7:41 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Adhoc;FRESTA;FRESTA;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;7:42 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;VAZAMENTO DE GÁS;VAZAMENTO DE GÁS;L2;Internal Components;IC;;310184728;924263314;IB51S;06/ago/26;7:45 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 5;AMASSADO;L5;Cabinet Assembly;CA;2L5WC11_510_6022;310184729;900277742;IM8B;06/ago/26;7:45 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;AMASSADO;L3;External Cabinet;EC;;310184711;900276819;IF44;06/ago/26;7:46 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;SAÍDA TABLADO FINAL LINHA 3;L3;End of Line;EL;;310184711;900276819;IF44;06/ago/26;7:46 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Adhoc;TERMINAL RECUADO;TERMINAL RECUADO;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;7:47 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO CARGA DE GÁS L2;VÁLVULA FROUXA;L2;Internal Components;IC;;310184728;924263314;IB51S;06/ago/26;7:49 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO;L1;Freezer Door;FD;;310184646;924263164;TF70S;06/ago/26;7:49 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 5;AMASSADO;L5;Refrigerator Door;RD;2L5WC11_510_6022;310184718;900277830;IM7S;06/ago/26;7:51 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZ PU REGIAO SUPERIOR;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;7:52 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;SAIDA TABLADO PISO INFERIOR L4;L4;Gas Load and Test;GLT;2L4WC10_509_5630;310184712;900276874;HI330T;06/ago/26;7:52 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA ESPUMAÇÃO;VAZAMENTO DE PU;L1;Foaming Process;FP;1L1WC05_504_3210;310184721;924263160;TF70;06/ago/26;7:52 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Adhoc;REDE ELÉTRICA PRESA;REDE ELÉTRICA PRESA;L3;Cabinet Assembly;CA;;310184724;924263180;TF38S;06/ago/26;7:53 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU REGIÃO  LATERAL;L3;Cabinet Assembly;CA;;310184724;924263180;TF38S;06/ago/26;7:53 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;SAÍDA TABLADO ENTRADA PERFORMANCE L2;L2;Gas Load and Test;GLT;1L2WC07_506_4510;310184709;900276816;IF41B;06/ago/26;7:53 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;INSPEÇÃO VISUAL NÃO CONFORME;L1;End of Line;EL;;310184880;924263164;TF70S;06/ago/26;7:54 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;VAZAMENTO DE GÁS;QUEBRADO;L2;Internal Components;IC;1L2WC11_510_8525;310184634;900276812;IF41 ;06/ago/26;7:57 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;AMASSADO;L2;Freezer Door;FD;1L2WC11_510_8525;310184728;924263314;IB51S;06/ago/26;7:59 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Adhoc;FRESTA;FRESTA;L3;Foaming Process;FP;;310184711;900276819;IF44;06/ago/26;8:01 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA RETRABALHO CURVA L3;VÁLVULA COM VAZAMENTO;L3;Internal Components;IC;;310184711;900276819;IF44;06/ago/26;8:01 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;SAÍDA TABLADO FINAL LINHA 2;L2;End of Line;EL;1L2WC11_510_8525;310184634;900276812;IF41 ;06/ago/26;8:02 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;VÁLVULA FROUXA;L2;Gas Load and Test;GLT;1L2WC07_506_4510;310184728;924263314;IB51S;06/ago/26;8:02 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO;L1;Freezer Door;FD;1L1WC11_510_8310;310184723;924263164;TF70S;06/ago/26;8:02 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;SAÍDA TABLADO FINAL LINHA 2;L2;End of Line;EL;1L2WC11_510_8525;310184709;900276816;IF41B;06/ago/26;8:04 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZ. PU VÁLVULA;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;8:06 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;VINCADO;L1;Refrigerator Door;RD;1L1WC11_510_8310;310184723;924263164;TF70S;06/ago/26;8:07 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU REGIÃO  LATERAL;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;8:07 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAIDA CARROSSEL VÁCUO;FALHA CONEXÃO TI;L3;Internal Components;IC;;310184711;900276819;IF44;06/ago/26;8:07 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;MAL CRAVADO;MAL CRAVADO;L2;Internal Components;IC;1L2WC07_506_4510;310184728;924263314;IB51S;06/ago/26;8:08 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;AMASSADO;L2;Inner Liner;IL;1L2WC11_510_8525;310184709;900276816;IF41B;06/ago/26;8:10 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO T. SENSOR;REPROVADO T. SENSOR;L3;Performance Test;PT;;310184711;900276819;IF44;06/ago/26;8:10 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;SEM CRAVAR;L2;Internal Components;IC;1L2WC07_506_4510;310184728;924263314;IB51S;06/ago/26;8:15 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;CONECTOR COM RESIDUO DE PU;CONECTOR COM RESIDUO DE PU;L2;Cabinet Assembly;CA;1L2WC07_506_4510;310184728;924263314;IB51S;06/ago/26;8:15 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA RETRABALHO CURVA L3;ESTRANGULADO;L3;Internal Components;IC;;310184724;924263180;TF38S;06/ago/26;8:15 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;8:15 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;8:17 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);AMASSADA;L5;Gas Load and Test;GLT;;310184115;900277830;IM7S;06/ago/26;8:18 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAIDA CARROSSEL VÁCUO;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L5;Gas Load and Test;GLT;2L5WC07_506_4220;310184715;900277742;IM8B;06/ago/26;8:21 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;SOLTO;L3;Internal Components;IC;;310184711;900276819;IF44;06/ago/26;8:21 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;8:23 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Adhoc;TERMINAL RECUADO;TERMINAL RECUADO;L3;Cabinet Assembly;CA;;310184711;900276819;IF44;06/ago/26;8:24 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Adhoc;AMASSADO - REPINTURA;AMASSADO - REPINTURA;L2;Foaming Process;FP;;310184709;900276816;IF41B;06/ago/26;8:24 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 1;AMASSADO;L1;Freezer Door;FD;;310184723;924263164;TF70S;06/ago/26;8:25 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 1;AMASSADO;L1;Freezer Door;FD;;310184723;924263164;TF70S;06/ago/26;8:25 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 1;AMASSADO;L1;Freezer Door;FD;;310184723;924263164;TF70S;06/ago/26;8:25 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;TERMOPAR DESNONECTADO;L4;Gas Load and Test;GLT;2L4WC10_509_5340;310184712;900276874;HI330T;06/ago/26;8:25 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 5;AMASSADO;L5;Refrigerator Door;RD;2L5WC11_510_6022;310184718;900277830;IM7S;06/ago/26;8:27 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SEM REGISTRO TESTE ELÉTRICO;SEM REGISTRO TESTE ELÉTRICO;L2;Performance Test;PT;;310184728;924263314;IB51S;06/ago/26;8:27 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;SAÍDA TABLADO FINAL LINHA 5;AMASSADO;L5;Refrigerator Door;RD;2L5WC11_510_6022;310184729;900277742;IM8B;06/ago/26;8:28 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
Insp;FALHA TESTE VAZAMENTO AUTOMÁTICO;FALHA TESTE VAZAMENTO AUTOMÁTICO;L1;End of Line;EL;;310184721;924263160;TF70;06/ago/26;8:29 AM;T1;;16;16,6;15,9;90;90;87;14,3;14,5;14,2;911,6;911,6;911,3;0;302;3;0;0
