NC Type;Reason Code;Root Cause;L;Work Center;Order #;Product #;Description;Data_Normalizada;Hora_Normalizada;Turno;Obs Turno;Temperatura (°C) Inst.;Temperatura (°C) Máx.;Temperatura (°C) Mín.;Umidade (%) Inst.;Umidade (%) Máx.;Umidade (%) Mín.;Pto. Orvalho (°C) Inst.;Pto. Orvalho (°C) Máx.;Pto. Orvalho (°C) Mín.;Pressão (hPa) Inst.;Pressão (hPa) Máx.;Pressão (hPa) Mín.;Pressão (hPa) Vel. (m/s);Vento Dir. (°);Vento Raj. (m/s);Radiação Kj/m²;Chuva mm
Insp;REPROVADO T. SENSOR;MAL CONECTADO;L3;Internal Components;310177746;924263180;TF38S;03/jun/26;8:08 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;PLACA INVERSORA TROCADA;PLACA INVERSORA TROCADA;L2;Internal Components;310177730;900276816;IF41B;03/jun/26;8:10 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;RACHADO;L2;Internal Components;310177751;924263314;IB51S;03/jun/26;8:11 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA RETRABALHO CURVA L3;ESPANADO;L3;Cabinet Assembly;310177746;924263180;TF38S;03/jun/26;8:11 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;FALHA TESTE VAZAMENTO AUTOMÁTICO;AMBIENTE CONTAMINAÇÃO GÁS;L2;End of Line;310177751;924263314;IB51S;03/jun/26;8:13 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;CONEXAO SOLTA;CONEXAO SOLTA;L2;Refrigerator Door;310177751;924263314;IB51S;03/jun/26;8:14 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;RISCADO;L3;Freezer Door;310177746;924263180;TF38S;03/jun/26;8:27 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;AMASSADO REG 1 - REPINTURA;AMASSADO REG 1 - REPINTURA;L2;Gas Load and Test;310177751;924263314;IB51S;03/jun/26;8:30 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;MAL ENCAIXADO;L2;Internal Components;310177751;924263314;IB51S;03/jun/26;8:30 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAIDA CARROSSEL VÁCUO;DOME - CONSULTA DOME;L5;Gas Load and Test;310177738;900277738;IM8S;03/jun/26;9:06 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA ESPUMAÇÃO;AMASSADO;L5;Cabinet Assembly;310177740;900277830;IM7S;03/jun/26;9:13 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L5;End of Line;310177740;900277830;IM7S;03/jun/26;9:14 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;AMASSADO MOLDE ESPUMACAO;AMASSADO MOLDE ESPUMACAO;L2;Refrigerator Door;310177730;900276816;IF41B;03/jun/26;9:15 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;FALTANDO;FALTANDO;L2;Internal Components;310177751;924263314;IB51S;03/jun/26;9:16 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;REPROVADO T. SENSOR;NAO APAGA;L5;Refrigerator Door;310177740;900277830;IM7S;03/jun/26;9:17 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;REPROVADO T. SENSOR;LED TRAVADO;L5;Performance Test;310177738;900277738;IM8S;03/jun/26;9:20 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);UMIDADE SISTEMA;L2;Performance Test;310177751;924263314;IB51S;03/jun/26;9:20 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAIDA CARROSSEL VÁCUO;AMASSADO;L5;Internal Components;310177738;900277738;IM8S;03/jun/26;9:27 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA ESPUMAÇÃO;SEM CRAVAR;L5;Internal Components;310177738;900277738;IM8S;03/jun/26;9:28 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;VAZAMENTO DE GÁS;VAZAMENTO DE GÁS;L2;Internal Components;310177751;924263314;IB51S;03/jun/26;9:33 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;CONEXAO SOLTA;CONEXAO SOLTA;L2;Refrigerator Door;310177751;924263314;IB51S;03/jun/26;9:36 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAIDA CARROSSEL VÁCUO;AMASSADO;L5;Gas Load and Test;310177738;900277738;IM8S;03/jun/26;9:36 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAIDA CARROSSEL VÁCUO;FALHA NA SOLDA;L5;Gas Load and Test;310177738;900277738;IM8S;03/jun/26;9:36 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SOLTO;SOLTO;L2;Internal Components;310177730;900276816;IF41B;03/jun/26;9:39 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;RUIDO;RUIDO;L2;Internal Components;310177730;900276816;IF41B;03/jun/26;9:44 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAIDA CARROSSEL VÁCUO;SEM CRAVAR;L5;Gas Load and Test;310177740;900277830;IM7S;03/jun/26;9:44 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;RUIDO;RUIDO;L2;Internal Components;310177730;900276816;IF41B;03/jun/26;9:49 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L5;End of Line;310177740;900277830;IM7S;03/jun/26;9:52 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;AMASSADO;AMASSADO;L2;Gas Load and Test;310177751;924263314;IB51S;03/jun/26;9:53 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA RETRABALHO CURVA L3;TROCADO;L3;Internal Components;310177746;924263180;TF38S;03/jun/26;9:56 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;AMASSADO;L2;Refrigerator Door;310177730;900276816;IF41B;03/jun/26;9:56 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA ESPUMAÇÃO;VAZAMENTO DE PU;L5;Cabinet Assembly;310177738;900277738;IM8S;03/jun/26;10:02 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA RETRABALHO CURVA L3;VAZAMENTO DE GÁS;L3;Internal Components;310177746;924263180;TF38S;03/jun/26;10:03 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;AMASSADO;AMASSADO;L2;Gas Load and Test;310177751;924263314;IB51S;03/jun/26;10:12 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;LED TRAVADO;LED TRAVADO;L2;Freezer Door;310177730;900276816;IF41B;03/jun/26;10:13 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAIDA CARROSSEL VÁCUO;QUEBRADO;L5;Gas Load and Test;310177738;900277738;IM8S;03/jun/26;10:15 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;VAZAMENTO DE GÁS;VAZAMENTO DE GÁS;L2;Gas Load and Test;310177751;924263314;IB51S;03/jun/26;10:16 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA ESPUMAÇÃO;VAZAMENTO DE PU;L5;Cabinet Assembly;310177738;900277738;IM8S;03/jun/26;10:16 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L5;End of Line;310177740;900277830;IM7S;03/jun/26;10:30 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;REPROVADO FALHA TERMOPAR;REPROVADO FALHA TERMOPAR;L2;Performance Test;310177730;900276816;IF41B;03/jun/26;10:33 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;MANUTENÇÃO TESTE DELTA T;L4;Gas Load and Test;310177735;900276881;FEI23;03/jun/26;10:37 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;AMASSADO;L4;Cabinet Assembly;310177735;900276881;FEI23;03/jun/26;10:38 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);REPROVADO PERFORMANCE (T. CARGA);L3;Performance Test;310177154;900276818;IF44;03/jun/26;10:43 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;VÁLVULA COM VAZAMENTO;L4;Internal Components;310177735;900276881;FEI23;03/jun/26;10:47 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;ARREBENTADA MULTIFLOW;ARREBENTADA MULTIFLOW;L2;Cabinet Assembly;310177730;900276816;IF41B;03/jun/26;11:00 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;MANUTENÇÃO PERFORMANCE;L2;End of Line;310177749;924263313;IB51S;03/jun/26;11:01 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;REPROVADO T. SENSOR;REPROVADO OPERACIONAL;L2;Performance Test;310177748;924263313;IB51S;03/jun/26;11:03 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA ESPUMAÇÃO;AMASSADO;L5;Cabinet Assembly;310177738;900277738;IM8S;03/jun/26;11:09 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;MAL CONECTADO;MAL CONECTADO;L2;Internal Components;310177748;924263313;IB51S;03/jun/26;11:12 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;CONEXÃO SOLTA;L3;Internal Components;310177732;900276818;IF44;03/jun/26;11:13 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;REPROVADO PERFORMANCE (T. CORRENTE);ENTUPIDO;L2;Internal Components;310177748;924263313;IB51S;03/jun/26;11:16 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE PU;L3;Freezer Door;310177746;924263180;TF38S;03/jun/26;11:16 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);UMIDADE SISTEMA;L2;Performance Test;310177748;924263313;IB51S;03/jun/26;11:20 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;AMASSADO METALURGIA;AMASSADO METALURGIA;L2;Freezer Door;310177730;900276816;IF41B;03/jun/26;11:31 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;CONEXAO SOLTA;CONEXAO SOLTA;L2;Refrigerator Door;310177748;924263313;IB51S;03/jun/26;11:32 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;CONEXAO SOLTA;CONEXAO SOLTA;L2;Refrigerator Door;310177748;924263313;IB51S;03/jun/26;11:36 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;MOLA DANIFICADA;MOLA DANIFICADA;L2;Refrigerator Door;310177748;924263313;IB51S;03/jun/26;11:38 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;MOLA DANIFICADA;MOLA DANIFICADA;L2;Refrigerator Door;310177748;924263313;IB51S;03/jun/26;11:40 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;BOTÃO TRAVADO;L2;Internal Components;310177748;924263313;IB51S;03/jun/26;11:40 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;RECUADO;L2;Cabinet Assembly;310177748;924263313;IB51S;03/jun/26;11:42 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;VAZ PU REGIAO SUPERIOR;L2;Cabinet Assembly;310177730;900276816;IF41B;03/jun/26;11:42 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;SOLTO;L2;Internal Components;310177730;900276816;IF41B;03/jun/26;11:42 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Internal Components;310177732;900276818;IF44;03/jun/26;11:46 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;MAL ENCAIXADO;L3;Internal Components;310177732;900276818;IF44;03/jun/26;11:48 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L5;End of Line;310177738;900277738;IM8S;03/jun/26;11:57 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;REPROVADO PERFORMANCE (T. CORRENTE);SOLTO;L5;Vacuum Process;310177738;900277738;IM8S;03/jun/26;11:57 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;FALTANDO;FALTANDO;L2;Internal Components;310177730;900276816;IF41B;03/jun/26;11:58 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;TROCADO;TROCADO;L2;Internal Components;310177730;900276816;IF41B;03/jun/26;11:59 PM;T2;;12,2;12,2;11,9;88;90;88;10,3;10,4;10,2;920,8;921;920,7;1,6;73;3,5;0;0
Insp;TROCADO;TROCADO;L2;Internal Components;310177748;924263313;IB51S;04/jun/26;12:02 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L5;End of Line;310177740;900277830;IM7S;04/jun/26;12:02 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;QUEBRADO;L2;Internal Components;310177748;924263313;IB51S;04/jun/26;12:03 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;ENTUPIDO;ENTUPIDO;L2;Internal Components;310177748;924263313;IB51S;04/jun/26;12:05 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;TRAVADO;TRAVADO;L2;Internal Components;310177730;900276816;IF41B;04/jun/26;12:06 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);UMIDADE SISTEMA;L2;Performance Test;310177748;924263313;IB51S;04/jun/26;12:10 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;SAÍDA TABLADO FINAL LINHA 5;AMASSADO;L5;End of Line;310177740;900277830;IM7S;04/jun/26;12:10 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;RISCADO - REPINTURA;RISCADO - REPINTURA;L3;Cabinet Assembly;310177746;924263180;TF38S;04/jun/26;12:11 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;SAÍDA TABLADO FINAL LINHA 5;VAZ PU REGIAO SUPERIOR;L5;Cabinet Assembly;310177740;900277830;IM7S;04/jun/26;12:12 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;TROCADO;TROCADO;L2;Internal Components;310177748;924263313;IB51S;04/jun/26;12:13 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;VAZAMENTO DE PU;L2;Refrigerator Door;310177730;900276816;IF41B;04/jun/26;12:16 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;REPROVADO T. SENSOR;SOLTO;L3;Internal Components;310177732;900276818;IF44;04/jun/26;12:16 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;AMASSADO - REPINTURA;AMASSADO - REPINTURA;L3;Cabinet Assembly;310177732;900276818;IF44;04/jun/26;12:18 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;INSPEÇÃO VISUAL NÃO CONFORME;L2;End of Line;310176973;900276814;IF41S;04/jun/26;12:20 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;SAÍDA TABLADO FINAL LINHA 5;MAL ENCAIXADO;L5;Cabinet Assembly;310177738;900277738;IM8S;04/jun/26;12:25 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;SAÍDA RETRABALHO CURVA L3;RASGADO;L3;Cabinet Assembly;310177746;924263180;TF38S;04/jun/26;12:29 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;SAÍDA RETRABALHO CURVA L3;QUEBRADO;L3;Internal Components;310177746;924263180;TF38S;04/jun/26;12:29 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;ENTUPIDO;ENTUPIDO;L2;Internal Components;310177730;900276816;IF41B;04/jun/26;12:31 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;SOLTO;SOLTO;L2;Gas Load and Test;310177748;924263313;IB51S;04/jun/26;12:32 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;SAÍDA RETRABALHO CURVA L4;VAZ PU REGIAO SUPERIOR;L4;Cabinet Assembly;310177794;900276880;FEI19T;04/jun/26;12:36 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;VAZAMENTO DE PU;VAZAMENTO DE PU;L4;Cabinet Assembly;310177794;900276880;FEI19T;04/jun/26;12:36 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;AMASSADO;AMASSADO;L2;Gas Load and Test;310177730;900276816;IF41B;04/jun/26;12:38 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;VAZ PU REGIAO SUPERIOR;VAZ PU REGIAO SUPERIOR;L4;Cabinet Assembly;310177794;900276880;FEI19T;04/jun/26;12:39 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;INTERROMPIDO;INTERROMPIDO;L2;Internal Components;310177730;900276816;IF41B;04/jun/26;12:39 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;SAÍDA TABLADO FINAL LINHA 5;VAZ PU REGIAO SUPERIOR;L5;Cabinet Assembly;310177738;900277738;IM8S;04/jun/26;12:40 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;VAZ PU REGIAO SUPERIOR;VAZ PU REGIAO SUPERIOR;L4;Cabinet Assembly;310177794;900276880;FEI19T;04/jun/26;12:41 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;VAZ PU REGIAO SUPERIOR;VAZ PU REGIAO SUPERIOR;L4;Cabinet Assembly;310177794;900276880;FEI19T;04/jun/26;12:43 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;VAZAMENTO DE PU REGIÃO  LATERAL;VAZAMENTO DE PU REGIÃO  LATERAL;L2;Cabinet Assembly;310177730;900276816;IF41B;04/jun/26;12:48 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;VAZ PU REGIAO SUPERIOR;VAZ PU REGIAO SUPERIOR;L4;Cabinet Assembly;310177794;900276880;FEI19T;04/jun/26;12:48 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;FALTANDO;FALTANDO;L2;Internal Components;310177748;924263313;IB51S;04/jun/26;12:53 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;SAÍDA TABLADO FINAL LINHA 5;AMASSADO;L5;End of Line;310177740;900277830;IM7S;04/jun/26;12:54 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;SAÍDA ESPUMAÇÃO;SAÍDA ESPUMAÇÃO;L5;Internal Components;310177738;900277738;IM8S;04/jun/26;12:56 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;FALHA NA SOLDA;L4;Internal Components;310176978;900276880;FEI19T;04/jun/26;12:57 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L5;End of Line;310177738;900277738;IM8S;04/jun/26;12:59 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;MAL CONECTADO;MAL CONECTADO;L2;Internal Components;310177730;900276816;IF41B;04/jun/26;1:02 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;L2;Gas Load and Test;310177790;900276816;IF41B;04/jun/26;1:03 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;MAL CONECTADO;MAL CONECTADO;L2;Internal Components;310177730;900276816;IF41B;04/jun/26;1:04 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);CONEXAO SOLTA;L3;Internal Components;310177746;924263180;TF38S;04/jun/26;1:05 AM;T2;;13,5;13,5;13,4;89;89;87;11,6;11,6;11,3;922,5;922,5;922;1,2;83;3,9;0;0
